RowNumber,Cruise,Mon,Day,Year,Line,Station,Region,Latitude,Longitude,Biomass
1175,CALCOFI 6604,4,5,1966,80,60,SC,34.167,-121.133,208.6
1176,CALCOFI 6604,4,5,1966,80,65,SC,34.017,-121.5,415.9
1133,CALCOFI 6601,2,3,1966,80,80,SC,33.483,-122.533,0
1134,CALCOFI 6601,2,3,1966,80,90,SC,33.15,-123.217,0
1169,CALCOFI 6604,4,3,1966,82,47,SC,34.267,-119.983,177.4
1145,CALCOFI 6601,2,5,1966,83,40,SC,34.233,-119.367,0
1170,CALCOFI 6604,4,3,1966,83,43,SC,34.133,-119.567,108
1171,CALCOFI 6604,4,3,1966,83,51,SC,33.867,-120.15,4.6
1140,CALCOFI 6601,2,4,1966,83,60,SC,33.567,-120.75,0
1141,CALCOFI 6601,2,4,1966,83,65,SC,33.4,-121.1,1.8
1142,CALCOFI 6601,2,4,1966,83,70,SC,33.25,-121.433,0
1146,CALCOFI 6601,2,5,1966,87,33,SC,33.9,-118.483,0
1152,CALCOFI 6601,2,7,1966,87,50,SC,33.333,-119.667,0
1153,CALCOFI 6601,2,7,1966,87,55,SC,33.167,-120,0.3
1166,CALCOFI 6604,4,1,1966,87,60,SC,33.017,-120.333,42.9
1167,CALCOFI 6604,4,1,1966,87,65,SC,32.85,-120.667,1.3
1168,CALCOFI 6604,4,1,1966,87,70,SC,32.7,-121.067,2.7
1161,CALCOFI 6604,3,30,1966,90,28,SC,33.467,-117.767,3.2
1162,CALCOFI 6604,3,30,1966,90,32,SC,33.333,-118.05,140.2
1163,CALCOFI 6604,3,30,1966,90,37,SC,33.2,-118.383,59.1
1164,CALCOFI 6604,3,31,1966,90,70,SC,32.15,-120.617,3
1165,CALCOFI 6604,3,31,1966,90,80,SC,31.8,-121.283,3.2
1157,CALCOFI 6604,3,29,1966,93,50,SC,32.167,-118.9,56.4
1158,CALCOFI 6604,3,29,1966,93,55,SC,32.017,-119.233,8
1159,CALCOFI 6604,3,29,1966,93,60,SC,31.917,-119.55,40.1
1160,CALCOFI 6604,3,29,1966,93,65,SC,31.8,-119.867,0.3
1199,CALCOFI 6604,5,2,1966,93,80,SC,31.15,-120.917,4
1154,CALCOFI 6604,3,27,1966,97,40,NBC,31.883,-117.767,9.7
1155,CALCOFI 6604,3,27,1966,97,45,NBC,31.767,-118.133,1
1156,CALCOFI 6604,3,27,1966,97,50,NBC,31.633,-118.5,214.6
1192,CALCOFI 6604,4,15,1966,100,35,NBC,31.533,-117.117,6.1
1193,CALCOFI 6604,4,15,1966,100,40,NBC,31.35,-117.45,19.7
1194,CALCOFI 6604,4,17,1966,103,40,NBC,30.767,-117.083,2.1
1195,CALCOFI 6604,4,17,1966,103,45,NBC,30.6,-117.417,1
1196,CALCOFI 6604,4,17,1966,103,50,NBC,30.433,-117.75,0.4
1197,CALCOFI 6604,4,18,1966,107,45,NBC,30.017,-117.033,1.8
1198,CALCOFI 6604,4,18,1966,107,50,NBC,29.85,-117.367,2.6
1121,CALCOFI 6601,2,1,1966,123,37,CBC,27.4,-114.667,0
1126,CALCOFI 6601,2,2,1966,127,60,CBC,26.067,-115.783,0
1127,CALCOFI 6601,2,2,1966,127,65,CBC,25.883,-116.1,0
1128,CALCOFI 6601,2,2,1966,127,70,CBC,25.733,-116.417,0
1129,CALCOFI 6601,2,2,1966,127,75,CBC,25.55,-116.733,0
1135,CALCOFI 6601,2,4,1966,130,30,CBC,26.483,-113.483,0
1136,CALCOFI 6601,2,4,1966,130,35,CBC,26.317,-113.8,0
1137,CALCOFI 6601,2,4,1966,130,40,CBC,26.15,-114.117,0
1138,CALCOFI 6601,2,4,1966,130,45,CBC,25.983,-114.45,0
1139,CALCOFI 6601,2,4,1966,130,50,CBC,25.817,-114.767,0
1143,CALCOFI 6601,2,5,1966,130,80,CBC,24.8,-116.65,0
1147,CALCOFI 6601,2,6,1966,133,23,SBC,26.15,-112.667,0
1148,CALCOFI 6601,2,6,1966,133,25,SBC,26.083,-112.8,0
1144,CALCOFI 6601,2,5,1966,133,60,SBC,24.917,-115.033,0
1149,CALCOFI 6601,2,6,1966,137,22,SBC,25.6,-112.25,0
1150,CALCOFI 6601,2,6,1966,137,23,SBC,25.567,-112.317,0
1151,CALCOFI 6601,2,7,1966,137,60,SBC,24.417,-114.65,0
1211,CALCOFI 6804,5,6,1968,117,45,CBC,28.3,-115.933,0
1212,CALCOFI 6804,5,6,1968,117,50,CBC,28.133,-116.25,0
1207,CALCOFI 6804,5,5,1968,119,33,CBC,28.317,-114.883,0
1208,CALCOFI 6804,5,5,1968,120,24,CBC,28.4,-114.183,0
1209,CALCOFI 6804,5,5,1968,120,25,CBC,28.383,-114.25,0
1210,CALCOFI 6804,5,5,1968,120,30,CBC,28.217,-114.567,0
1205,CALCOFI 6804,5,3,1968,123,45,CBC,27.117,-115.2,0
1206,CALCOFI 6804,5,3,1968,123,50,CBC,26.95,-115.517,0
1202,CALCOFI 6804,5,1,1968,127,40,CBC,26.733,-114.5,3
1203,CALCOFI 6804,5,1,1968,127,45,CBC,26.567,-114.817,0
1204,CALCOFI 6804,5,1,1968,127,50,CBC,26.4,-115.133,0
1200,CALCOFI 6804,4,30,1968,130,40,CBC,26.15,-114.117,0
1201,CALCOFI 6804,4,30,1968,130,45,CBC,25.983,-114.45,0
1213,CALCOFI 6902,2,5,1969,60,50,CC,37.967,-122.883,2.2
1214,CALCOFI 6902,2,5,1969,60,52,CC,37.9,-123.033,5
1401,CALCOFI 6905,5,25,1969,60,52,CC,37.9,-123.033,0.2
1215,CALCOFI 6902,2,5,1969,60,55,CC,37.783,-123.25,7.6
1402,CALCOFI 6905,5,25,1969,60,55,CC,37.783,-123.25,18.2
1216,CALCOFI 6902,2,6,1969,60,80,CC,36.95,-125.067,161
1403,CALCOFI 6905,5,26,1969,60,90,CC,36.617,-125.783,1.2
1397,CALCOFI 6905,5,24,1969,63,52,CC,37.317,-122.6,8.8
1217,CALCOFI 6902,2,8,1969,63,55,CC,37.217,-122.833,189.7
1398,CALCOFI 6905,5,24,1969,63,55,CC,37.217,-122.833,1238
1218,CALCOFI 6902,2,8,1969,63,60,CC,37.05,-123.2,50.3
1399,CALCOFI 6905,5,24,1969,63,60,CC,37.083,-123.117,77.7
1219,CALCOFI 6902,2,8,1969,63,65,CC,36.883,-123.55,4.6
1400,CALCOFI 6905,5,24,1969,63,65,CC,36.9,-123.517,14.7
1220,CALCOFI 6902,2,8,1969,63,70,CC,36.717,-123.917,2
1395,CALCOFI 6905,5,23,1969,67,48,CC,36.883,-121.933,6
1396,CALCOFI 6905,5,23,1969,67,50,CC,36.8,-122.083,139.6
1221,CALCOFI 6902,2,8,1969,67,60,CC,36.467,-122.783,161.2
1289,CALCOFI 6902,2,26,1969,67,60,CC,36.467,-122.783,621.5
1222,CALCOFI 6902,2,8,1969,67,65,CC,36.3,-123.15,78.4
1290,CALCOFI 6902,2,26,1969,67,65,CC,36.317,-123.15,14.2
1223,CALCOFI 6902,2,8,1969,67,70,CC,36.133,-123.5,41.4
1291,CALCOFI 6902,2,26,1969,67,70,CC,36.15,-123.5,21.6
1224,CALCOFI 6902,2,9,1969,67,80,CC,35.8,-124.2,0.5
1271,CALCOFI 6902,2,22,1969,70,53,CC,36.1,-121.9,171.5
1276,CALCOFI 6902,2,23,1969,70,65,CC,35.717,-122.733,59.1
1277,CALCOFI 6902,2,23,1969,70,70,CC,35.55,-123.083,66.5
1283,CALCOFI 6902,2,24,1969,70,75,CC,35.383,-123.45,464.2
1225,CALCOFI 6902,2,14,1969,70,80,CC,35.233,-123.8,25.1
1394,CALCOFI 6905,5,20,1969,70,90,CC,34.883,-124.5,1.6
1266,CALCOFI 6902,2,21,1969,73,50,CC,35.617,-121.283,1.2
1392,CALCOFI 6905,5,16,1969,73,50,CC,35.617,-121.283,169.1
1267,CALCOFI 6902,2,21,1969,73,53,CC,35.533,-121.483,54
1393,CALCOFI 6905,5,16,1969,73,53,CC,35.533,-121.483,184.9
1268,CALCOFI 6902,2,21,1969,73,60,CC,35.3,-121.967,18.8
1257,CALCOFI 6902,2,20,1969,73,90,CC,34.3,-124.067,2.2
1231,CALCOFI 6902,2,16,1969,73,100,CC,33.983,-124.75,2.2
1239,CALCOFI 6902,2,17,1969,77,51,SC,35.033,-120.95,327.5
1253,CALCOFI 6902,2,19,1969,77,55,SC,34.917,-121.217,383.8
1254,CALCOFI 6902,2,19,1969,77,60,SC,34.75,-121.583,33.3
1255,CALCOFI 6902,2,19,1969,77,65,SC,34.567,-121.917,28.6
1390,CALCOFI 6905,5,15,1969,77,80,SC,34.067,-122.95,20.4
1391,CALCOFI 6905,5,15,1969,77,90,SC,33.717,-123.65,0
1238,CALCOFI 6902,2,17,1969,77,100,SC,33.4,-124.333,13.4
1245,CALCOFI 6902,2,18,1969,80,51,SC,34.433,-120.55,2
1368,CALCOFI 6904,4,13,1969,80,51,SC,34.433,-120.55,1334.2
1246,CALCOFI 6902,2,18,1969,80,52,SC,34.4,-120.617,64
1369,CALCOFI 6904,4,13,1969,80,52,SC,34.4,-120.617,221.5
1247,CALCOFI 6902,2,18,1969,80,55,SC,34.317,-120.8,152.5
1248,CALCOFI 6902,2,18,1969,80,60,SC,34.15,-121.15,59.4
1374,CALCOFI 6904,4,14,1969,80,80,SC,33.483,-122.533,1
1375,CALCOFI 6904,4,14,1969,80,90,SC,33.15,-123.217,0.1
1240,CALCOFI 6902,2,17,1969,80,90,SC,33.183,-123.167,1.2
1370,CALCOFI 6904,4,13,1969,82,47,SC,34.25,-119.983,1845.2
1232,CALCOFI 6902,2,16,1969,83,51,SC,33.867,-120.133,29.4
1233,CALCOFI 6902,2,16,1969,83,55,SC,33.733,-120.4,62.8
1234,CALCOFI 6902,2,16,1969,83,60,SC,33.567,-120.75,102.6
1363,CALCOFI 6904,4,12,1969,83,70,SC,33.25,-121.433,8.8
1364,CALCOFI 6904,4,12,1969,85,60,SC,33.333,-120.567,56.4
1354,CALCOFI 6904,4,10,1969,87,33,SC,33.9,-118.483,0
1355,CALCOFI 6904,4,10,1969,87,35,SC,33.833,-118.633,181
1226,CALCOFI 6902,2,14,1969,87,40,SC,33.667,-118.967,39.2
1227,CALCOFI 6902,2,14,1969,87,45,SC,33.5,-119.317,45.5
1228,CALCOFI 6902,2,14,1969,87,50,SC,33.333,-119.667,6.3
1235,CALCOFI 6902,2,16,1969,87,55,SC,33.217,-120,17.8
1236,CALCOFI 6902,2,16,1969,87,60,SC,33,-120.367,43.8
1237,CALCOFI 6902,2,16,1969,87,70,SC,32.667,-121.033,7.6
1358,CALCOFI 6904,4,11,1969,87,70,SC,32.667,-121.033,3.9
1359,CALCOFI 6904,4,11,1969,87,80,SC,32.333,-121.717,32.7
1241,CALCOFI 6902,2,17,1969,90,28,SC,33.483,-117.767,7.7
1242,CALCOFI 6902,2,17,1969,90,32,SC,33.35,-118.05,37.5
1243,CALCOFI 6902,2,17,1969,90,37,SC,33.183,-118.383,14.6
1349,CALCOFI 6904,4,9,1969,90,53,SC,32.633,-119.483,112.3
1350,CALCOFI 6904,4,9,1969,90,60,SC,32.417,-119.967,487.1
1229,CALCOFI 6902,2,15,1969,90,70,SC,32.05,-120.65,3.1
1230,CALCOFI 6902,2,15,1969,90,80,SC,31.75,-121.333,10.6
1345,CALCOFI 6904,4,8,1969,90,100,SC,31.083,-122.65,0.6
1244,CALCOFI 6902,2,17,1969,93,27,SC,32.933,-117.317,1
1330,CALCOFI 6904,4,5,1969,93,28,SC,32.917,-117.367,298
1331,CALCOFI 6904,4,5,1969,93,30,SC,32.85,-117.517,35.8
1332,CALCOFI 6904,4,5,1969,93,35,SC,32.683,-117.867,10.9
1249,CALCOFI 6902,2,18,1969,93,40,SC,32.5,-118.2,41.5
1333,CALCOFI 6904,4,5,1969,93,40,SC,32.517,-118.2,4.4
1250,CALCOFI 6902,2,18,1969,93,45,SC,32.3,-118.617,50
1251,CALCOFI 6902,2,18,1969,93,50,SC,32.167,-118.883,36.6
1252,CALCOFI 6902,2,18,1969,93,55,SC,32,-119.15,16.2
1337,CALCOFI 6904,4,6,1969,93,70,SC,31.5,-120.233,9.8
1338,CALCOFI 6904,4,6,1969,93,80,SC,31.167,-120.917,2.2
1256,CALCOFI 6902,2,19,1969,93,90,SC,30.833,-121.583,0
1323,CALCOFI 6904,4,3,1969,97,35,NBC,32.083,-117.467,1.4
1258,CALCOFI 6902,2,20,1969,97,35,NBC,32.1,-117.483,4.6
1324,CALCOFI 6904,4,3,1969,97,40,NBC,31.917,-117.817,32.9
1259,CALCOFI 6902,2,20,1969,97,40,NBC,31.95,-117.8,5.3
1325,CALCOFI 6904,4,3,1969,97,45,NBC,31.75,-118.133,13.8
1260,CALCOFI 6902,2,20,1969,97,45,NBC,31.783,-118.133,8.6
1261,CALCOFI 6902,2,20,1969,97,50,NBC,31.6,-118.4,6.9
1326,CALCOFI 6904,4,4,1969,97,80,NBC,30.583,-120.517,12.9
1327,CALCOFI 6904,4,4,1969,97,90,NBC,30.267,-121.15,0.9
1262,CALCOFI 6902,2,21,1969,100,29,NBC,31.7,-116.717,0.1
1334,CALCOFI 6904,4,6,1969,100,29,NBC,31.7,-116.717,6.4
1263,CALCOFI 6902,2,21,1969,100,30,NBC,31.683,-116.783,59
1335,CALCOFI 6904,4,6,1969,100,30,NBC,31.683,-116.767,74
1264,CALCOFI 6902,2,21,1969,100,35,NBC,31.517,-117.117,0
1336,CALCOFI 6904,4,6,1969,100,35,NBC,31.517,-117.117,90.7
1265,CALCOFI 6902,2,21,1969,100,40,NBC,31.317,-117.517,0
1328,CALCOFI 6904,4,5,1969,100,60,NBC,30.717,-118.783,0.6
1269,CALCOFI 6902,2,22,1969,100,70,NBC,30.333,-119.367,0.2
1329,CALCOFI 6904,4,5,1969,100,70,NBC,30.333,-119.45,4.9
1270,CALCOFI 6902,2,22,1969,100,80,NBC,30,-120.117,0
1339,CALCOFI 6904,4,7,1969,103,29,NBC,31.117,-116.367,6.9
1340,CALCOFI 6904,4,7,1969,103,30,NBC,31.1,-116.417,12.9
1341,CALCOFI 6904,4,7,1969,103,35,NBC,30.933,-116.75,1.7
1342,CALCOFI 6904,4,7,1969,103,40,NBC,30.783,-117.083,1.5
1272,CALCOFI 6902,2,23,1969,103,50,NBC,30.433,-117.667,0
1273,CALCOFI 6902,2,23,1969,103,55,NBC,30.267,-118.033,0
1274,CALCOFI 6902,2,23,1969,103,60,NBC,30.133,-118.333,0.2
1343,CALCOFI 6904,4,8,1969,103,70,NBC,29.767,-119.083,1.7
1275,CALCOFI 6902,2,23,1969,103,70,NBC,29.8,-119.017,0.1
1344,CALCOFI 6904,4,8,1969,103,80,NBC,29.433,-119.733,1.4
1278,CALCOFI 6902,2,24,1969,107,31,NBC,30.467,-116.117,0.1
1279,CALCOFI 6902,2,24,1969,107,32,NBC,30.433,-116.183,7.5
1280,CALCOFI 6902,2,24,1969,107,35,NBC,30.367,-116.383,0.2
1346,CALCOFI 6904,4,9,1969,107,40,NBC,30.183,-116.7,0
1281,CALCOFI 6902,2,24,1969,107,40,NBC,30.2,-116.683,0
1347,CALCOFI 6904,4,9,1969,107,45,NBC,30.017,-117.017,0.2
1282,CALCOFI 6902,2,24,1969,107,45,NBC,30.033,-117,0
1348,CALCOFI 6904,4,9,1969,107,50,NBC,29.85,-117.35,0.3
1284,CALCOFI 6902,2,25,1969,107,80,NBC,28.867,-119.333,0
1287,CALCOFI 6902,2,26,1969,110,32,NBC,29.833,-115.833,0
1285,CALCOFI 6902,2,25,1969,110,35,NBC,29.767,-116,0.4
1288,CALCOFI 6902,2,26,1969,110,40,NBC,29.617,-116.333,0.3
1351,CALCOFI 6904,4,10,1969,110,40,NBC,29.617,-116.333,0.5
1352,CALCOFI 6904,4,10,1969,110,45,NBC,29.417,-116.667,3
1353,CALCOFI 6904,4,10,1969,110,50,NBC,29.233,-116.967,0
1356,CALCOFI 6904,4,11,1969,110,80,NBC,28.267,-118.95,0
1286,CALCOFI 6902,2,25,1969,110,80,NBC,28.283,-118.967,0
1360,CALCOFI 6904,4,12,1969,113,35,CBC,29.183,-115.667,21.4
1361,CALCOFI 6904,4,12,1969,113,40,CBC,29.05,-116,7.6
1362,CALCOFI 6904,4,12,1969,113,45,CBC,28.867,-116.3,0
1292,CALCOFI 6902,2,27,1969,113,60,CBC,28.367,-117.267,0
1293,CALCOFI 6902,2,27,1969,113,70,CBC,28.033,-117.917,0
1294,CALCOFI 6902,2,27,1969,113,80,CBC,27.717,-118.517,0
1357,CALCOFI 6904,4,11,1969,113,80,CBC,27.733,-118.6,0
1365,CALCOFI 6904,4,13,1969,117,30,CBC,28.8,-114.933,8.6
1295,CALCOFI 6902,2,28,1969,117,40,CBC,28.467,-115.6,0
1296,CALCOFI 6902,2,28,1969,117,45,CBC,28.3,-115.933,0
1371,CALCOFI 6904,4,14,1969,117,45,CBC,28.3,-115.933,0.3
1297,CALCOFI 6902,2,28,1969,117,50,CBC,28.133,-116.233,0
1372,CALCOFI 6904,4,14,1969,117,50,CBC,28.133,-116.233,0.3
1373,CALCOFI 6904,4,14,1969,117,60,CBC,27.783,-116.883,0.3
1298,CALCOFI 6902,2,28,1969,119,33,CBC,28.317,-114.883,0
1366,CALCOFI 6904,4,13,1969,119,33,CBC,28.317,-114.883,0.2
1299,CALCOFI 6902,2,28,1969,120,30,CBC,28.217,-114.567,0
1300,CALCOFI 6902,3,1,1969,120,35,CBC,28.05,-114.9,0
1367,CALCOFI 6904,4,13,1969,120,35,CBC,28.05,-114.9,0
1377,CALCOFI 6904,4,16,1969,120,40,CBC,27.933,-115.233,0
1301,CALCOFI 6902,3,1,1969,120,40,CBC,27.95,-115.233,0
1312,CALCOFI 6902,3,5,1969,120,45,CBC,27.717,-115.55,0
1318,CALCOFI 6902,3,6,1969,120,55,CBC,27.383,-116.2,0
1302,CALCOFI 6902,3,2,1969,120,70,CBC,26.883,-117.167,0
1321,CALCOFI 6902,3,7,1969,120,70,CBC,26.883,-117.167,0
1376,CALCOFI 6904,4,15,1969,120,70,CBC,26.883,-117.183,0
1303,CALCOFI 6902,3,2,1969,120,80,CBC,26.55,-117.8,0
1322,CALCOFI 6902,3,8,1969,120,90,CBC,26.217,-118.45,0
1304,CALCOFI 6902,3,3,1969,123,36,CBC,27.433,-114.6,0
1305,CALCOFI 6902,3,3,1969,123,37,CBC,27.4,-114.667,0
1306,CALCOFI 6902,3,3,1969,123,42,CBC,27.233,-114.983,0
1378,CALCOFI 6904,4,17,1969,123,60,CBC,26.65,-116.15,0
1307,CALCOFI 6902,3,3,1969,127,33,CBC,26.967,-114.033,0
1308,CALCOFI 6902,3,3,1969,127,34,CBC,26.917,-114.117,0
1379,CALCOFI 6904,4,17,1969,127,60,CBC,26.017,-115.75,0
1380,CALCOFI 6904,4,18,1969,130,28,CBC,26.55,-113.35,0
1381,CALCOFI 6904,4,18,1969,130,30,CBC,26.483,-113.483,0
1382,CALCOFI 6904,4,18,1969,130,35,CBC,26.317,-113.817,1.4
1383,CALCOFI 6904,4,18,1969,130,40,CBC,26.15,-114.117,0
1309,CALCOFI 6902,3,4,1969,130,45,CBC,25.983,-114.45,0
1310,CALCOFI 6902,3,4,1969,130,50,CBC,25.817,-114.75,0
1311,CALCOFI 6902,3,4,1969,130,60,CBC,25.483,-115.417,0
1313,CALCOFI 6902,3,5,1969,133,23,SBC,26.15,-112.667,0
1314,CALCOFI 6902,3,5,1969,133,25,SBC,26.083,-112.8,0
1315,CALCOFI 6902,3,5,1969,133,30,SBC,25.917,-113.133,0
1316,CALCOFI 6902,3,5,1969,133,35,SBC,25.767,-113.45,0
1317,CALCOFI 6902,3,5,1969,133,40,SBC,25.567,-113.75,0
1384,CALCOFI 6904,4,19,1969,133,50,SBC,25.233,-114.4,0
1385,CALCOFI 6904,4,19,1969,133,60,SBC,24.9,-115.05,0
1386,CALCOFI 6904,4,20,1969,137,22,SBC,25.6,-112.25,0
1387,CALCOFI 6904,4,20,1969,137,23,SBC,25.567,-112.317,0
1388,CALCOFI 6904,4,21,1969,137,50,SBC,24.65,-114.05,0
1319,CALCOFI 6902,3,6,1969,137,50,SBC,24.717,-114.083,0
1389,CALCOFI 6904,4,21,1969,137,60,SBC,24.333,-114.65,0
1320,CALCOFI 6902,3,6,1969,137,60,SBC,24.35,-114.667,0
1436,7002,3,6,1970,60,50,CC,37.95,-122.883,0.1
1437,7002,3,6,1970,60,55,CC,37.783,-123.25,0
1435,7002,3,5,1970,67,70,CC,36.133,-123.5,9.9
1433,7002,3,4,1970,67,80,CC,35.8,-124.2,0.4
1430,7002,3,3,1970,70,55,CC,36.05,-122.033,2.2
1434,7002,3,4,1970,70,60,CC,35.883,-122.383,14.9
1431,7002,3,3,1970,77,55,SC,34.917,-121.217,49
1432,7002,3,3,1970,77,60,SC,34.733,-121.567,0.4
1429,7002,3,2,1970,77,70,SC,34.4,-122.267,1.1
1427,7002,3,1,1970,80,51,SC,34.433,-120.55,1
1428,7002,3,1,1970,80,80,SC,33.467,-122.533,0
1425,7002,2,28,1970,87,50,SC,33.333,-119.667,30.7
1426,7002,2,28,1970,87,55,SC,33.183,-120,2.1
1423,7002,2,27,1970,87,60,SC,33,-120.367,4.7
1419,7002,2,25,1970,90,28,SC,33.467,-117.8,2.9
1420,7002,2,25,1970,90,50,SC,32.75,-119.267,87.9
1421,7002,2,26,1970,90,55,SC,32.583,-119.617,2.2
1422,7002,2,26,1970,90,60,SC,32.417,-119.967,5.2
1418,7002,2,24,1970,97,50,NBC,31.6,-118.517,0.2
1424,7002,2,27,1970,97,55,NBC,31.433,-118.833,0.3
1417,7002,2,23,1970,97,60,NBC,31.267,-119.167,2.1
1416,7002,2,21,1970,100,50,NBC,31.017,-118.117,0.5
1415,7002,2,20,1970,107,35,NBC,30.367,-116.383,4.9
1412,7002,2,16,1970,110,45,NBC,29.433,-116.65,4.7
1414,7002,2,17,1970,110,50,NBC,29.267,-116.983,0.8
1413,7002,2,16,1970,117,30,CBC,28.8,-114.95,0
1408,7002,2,15,1970,117,40,CBC,28.533,-115.633,0
1409,7002,2,15,1970,117,45,CBC,28.3,-115.933,0
1410,7002,2,15,1970,120,25,CBC,28.317,-114.367,0
1411,7002,2,15,1970,120,30,CBC,28.217,-114.583,0
1407,7002,2,11,1970,127,40,CBC,26.767,-114.483,0
1406,7002,2,10,1970,127,50,CBC,26.383,-115.133,0
1404,7002,2,9,1970,130,35,CBC,26.317,-113.8,0
1405,7002,2,9,1970,130,40,CBC,26.15,-114.117,0
1438,CALCOFI 7203,3,3,1972,60,50,CC,37.967,-122.883,0
1439,CALCOFI 7203,3,3,1972,60,52,CC,37.883,-123.05,0
1440,CALCOFI 7203,3,3,1972,60,55,CC,37.8,-123.267,348.1
1441,CALCOFI 7203,3,4,1972,60,60,CC,37.633,-123.667,72.5
1442,CALCOFI 7203,3,4,1972,60,65,CC,37.433,-123.967,90.9
1444,CALCOFI 7203,3,5,1972,63,50,CC,37.383,-122.467,0.1
1445,CALCOFI 7203,3,5,1972,63,52,CC,37.317,-122.6,17.9
1446,CALCOFI 7203,3,5,1972,63,80,CC,36.383,-124.65,8.2
1443,CALCOFI 7203,3,4,1972,63,90,CC,36.05,-125.333,7.4
1447,CALCOFI 7203,3,6,1972,67,48,CC,36.883,-121.933,0.1
1448,CALCOFI 7203,3,6,1972,67,50,CC,36.8,-122.083,61.3
1449,CALCOFI 7203,3,6,1972,67,80,CC,35.8,-124.2,3.2
1453,CALCOFI 7203,3,7,1972,67,90,CC,35.467,-124.917,3.4
1456,CALCOFI 7203,3,8,1972,70,53,CC,36.117,-121.917,71.1
1457,CALCOFI 7203,3,8,1972,70,60,CC,35.883,-122.367,64.3
1454,CALCOFI 7203,3,7,1972,70,65,CC,35.717,-122.75,17.3
1458,CALCOFI 7203,3,8,1972,73,60,CC,35.3,-121.967,66
1459,CALCOFI 7203,3,8,1972,73,65,CC,35.15,-122.317,5.4
1460,CALCOFI 7203,3,9,1972,73,70,CC,34.967,-122.667,17.7
1462,CALCOFI 7203,3,10,1972,77,65,SC,34.567,-121.917,24.7
1463,CALCOFI 7203,3,10,1972,77,70,SC,34.4,-122.25,108.8
1461,CALCOFI 7203,3,9,1972,77,80,SC,34.067,-122.95,7.5
1470,CALCOFI 7203,3,15,1972,80,60,SC,34.15,-121.15,105.3
1466,CALCOFI 7203,3,13,1972,80,70,SC,33.817,-121.883,0.5
1471,CALCOFI 7203,3,15,1972,82,47,SC,34.283,-119.983,30.6
1472,CALCOFI 7203,3,16,1972,83,40,SC,34.233,-119.367,0.2
1468,CALCOFI 7203,3,14,1972,83,70,SC,33.25,-121.433,28.1
1467,CALCOFI 7203,3,13,1972,83,80,SC,32.9,-122.133,23.3
1479,CALCOFI 7203,3,18,1972,87,35,SC,33.833,-118.633,4.2
1480,CALCOFI 7203,3,18,1972,87,40,SC,33.667,-118.983,22
1474,CALCOFI 7203,3,17,1972,87,45,SC,33.5,-119.317,80.5
1475,CALCOFI 7203,3,17,1972,87,50,SC,33.333,-119.667,135.8
1476,CALCOFI 7203,3,17,1972,87,80,SC,32.333,-121.717,0.8
1481,CALCOFI 7203,3,19,1972,90,45,SC,32.917,-118.833,62.9
1482,CALCOFI 7203,3,19,1972,90,80,SC,31.75,-121.333,30.3
1485,CALCOFI 7203,3,21,1972,93,50,SC,32.167,-118.867,0
1486,CALCOFI 7203,3,21,1972,93,55,SC,32.017,-119.2,0.5
1483,CALCOFI 7203,3,20,1972,93,60,SC,31.85,-119.55,1
1450,CALCOFI 7203,3,6,1972,97,29,NBC,32.283,-117.083,0.1
1451,CALCOFI 7203,3,6,1972,97,30,NBC,32.267,-117.1,0.8
1452,CALCOFI 7203,3,6,1972,97,32,NBC,32.2,-117.25,4.5
1455,CALCOFI 7203,3,7,1972,97,35,NBC,32.083,-117.467,0.3
1491,CALCOFI 7203,3,25,1972,100,29,NBC,31.7,-116.733,500.5
1492,CALCOFI 7203,3,25,1972,100,30,NBC,31.683,-116.783,130.3
1490,CALCOFI 7203,3,24,1972,103,30,NBC,31.1,-116.4,2.8
1487,CALCOFI 7203,3,22,1972,107,31,NBC,30.483,-116.133,0.5
1488,CALCOFI 7203,3,22,1972,107,32,NBC,30.433,-116.183,18.9
1489,CALCOFI 7203,3,22,1972,107,35,NBC,30.367,-116.383,3.1
1484,CALCOFI 7203,3,21,1972,110,32,NBC,29.867,-115.8,0
1477,CALCOFI 7203,3,18,1972,117,25,CBC,28.967,-114.633,0
1473,CALCOFI 7203,3,17,1972,117,26,CBC,28.933,-114.717,0
1464,CALCOFI 7203,3,12,1972,117,30,CBC,28.8,-114.933,0.6
1478,CALCOFI 7203,3,18,1972,119,33,CBC,28.317,-114.867,0
1469,CALCOFI 7203,3,15,1972,120,40,CBC,27.95,-115.267,0
1465,CALCOFI 7203,3,13,1972,127,34,CBC,26.917,-114.1,0
1493,7402,2,3,1974,60,55,CC,37.783,-123.25,0.9
1494,7402,2,3,1974,60,60,CC,37.633,-123.617,243
1495,7402,2,4,1974,60,70,CC,37.283,-124.35,525.3
1498,7402,2,7,1974,67,50,CC,36.8,-122.083,210
1496,7402,2,6,1974,67,55,CC,36.65,-122.433,195.8
1497,7402,2,6,1974,67,60,CC,36.467,-122.783,94.4
1499,7402,2,7,1974,70,70,CC,35.55,-123.1,73.7
1500,7402,2,8,1974,70,80,CC,35.217,-123.783,11
1502,7402,2,9,1974,77,70,SC,34.417,-122.267,238.9
1501,7402,2,8,1974,77,80,SC,34.083,-122.95,30.7
1503,7402,2,10,1974,80,80,SC,33.483,-122.533,5.4
1504,7402,2,11,1974,80,90,SC,33.15,-123.217,22.3
1506,7402,2,12,1974,87,35,SC,33.833,-118.633,97.8
